metric_timestamp,Halle,metric_name,_value
1625487811.1888661,Spechtnest,Spechtnest.gamma.Strom,10.565,
1625487811.1888661,Aussenbereich,Aussenbereich.Aussentemperatur,17.8,
1625487811.1888661,Aussenbereich,Aussenbereich.Luftfeuchtigkeit,50.5,
1625487811.1888661,Aussenbereich,Aussenbereich.Luftdruck,1010.73,
1625487811.1888661,Aussenbereich,Aussenbereich.Wasserdruck,35.396,
1625487811.3458781,Bieberbau,Bieberbau.alpha.Temperatur,37.52,
1625487811.3458781,Bieberbau,Bieberbau.alpha.Strom,8.622,
1625487811.3458781,Spechtnest,Spechtnest.beta.Temperatur,39.94,
1625487811.3458781,Spechtnest,Spechtnest.beta.Strom,10.506,
1625487811.3458781,Spechtnest,Spechtnest.gamma.Temperatur,39.58,
1625487811.3458781,Spechtnest,Spechtnest.gamma.Strom,9.959,
1625487811.3458781,Aussenbereich,Aussenbereich.Aussentemperatur,17.8,
1625487811.3458781,Aussenbereich,Aussenbereich.Luftfeuchtigkeit,51.7,
1625487811.3458781,Aussenbereich,Aussenbereich.Luftdruck,1012.02,
1625487811.3458781,Aussenbereich,Aussenbereich.Wasserdruck,30.055,
1625487812.1934605,Bieberbau,Bieberbau.alpha.Temperatur,39.66,
1625487812.1934605,Bieberbau,Bieberbau.alpha.Strom,9.987,
1625487812.1934605,Spechtnest,Spechtnest.beta.Temperatur,39.35,
1625487812.1934605,Spechtnest,Spechtnest.beta.Strom,10.137,
1625487812.1934605,Spechtnest,Spechtnest.gamma.Temperatur,40.27,
1625487812.1934605,Spechtnest,Spechtnest.gamma.Strom,10.667,
1625487812.1934605,Aussenbereich,Aussenbereich.Aussentemperatur,17.7,
1625487812.1934605,Aussenbereich,Aussenbereich.Luftfeuchtigkeit,51.1,
1625487812.1934605,Aussenbereich,Aussenbereich.Luftdruck,1012.49,
1625487812.1934605,Aussenbereich,Aussenbereich.Wasserdruck,30.952,
1625487812.352454,Bieberbau,Bieberbau.alpha.Temperatur,40.98,
1625487812.352454,Bieberbau,Bieberbau.alpha.Strom,9.845,
1625487812.352454,Spechtnest,Spechtnest.beta.Temperatur,42.54,
1625487812.352454,Spechtnest,Spechtnest.beta.Strom,9.496,
1625487812.352454,Spechtnest,Spechtnest.gamma.Temperatur,39.03,
1625487812.352454,Spechtnest,Spechtnest.gamma.Strom,11.068,
1625487812.352454,Aussenbereich,Aussenbereich.Aussentemperatur,18.0,
1625487812.352454,Aussenbereich,Aussenbereich.Luftfeuchtigkeit,52.1,
1625487812.352454,Aussenbereich,Aussenbereich.Luftdruck,1012.77,
1625487812.352454,Aussenbereich,Aussenbereich.Wasserdruck,29.128,
1625487813.1966403,Bieberbau,Bieberbau.alpha.Temperatur,40.05,
1625487813.1966403,Bieberbau,Bieberbau.alpha.Strom,9.834,
1625487813.1966403,Spechtnest,Spechtnest.beta.Temperatur,40.35,
1625487813.1966403,Spechtnest,Spechtnest.beta.Strom,9.862,
1625487813.1966403,Spechtnest,Spechtnest.gamma.Temperatur,42.0,
1625487813.1966403,Spechtnest,Spechtnest.gamma.Strom,9.975,
1625487813.1966403,Aussenbereich,Aussenbereich.Aussentemperatur,18.0,
1625487813.1966403,Aussenbereich,Aussenbereich.Luftfeuchtigkeit,50.6,
1625487813.1966403,Aussenbereich,Aussenbereich.Luftdruck,1012.38,
1625487813.1966403,Aussenbereich,Aussenbereich.Wasserdruck,4.562,
1625487813.3686752,Bieberbau,Bieberbau.alpha.Temperatur,43.33,
1625487813.3686752,Bieberbau,Bieberbau.alpha.Strom,11.249,
1625487813.3686752,Spechtnest,Spechtnest.beta.Temperatur,41.51,
1625487813.3686752,Spechtnest,Spechtnest.beta.Strom,10.049,
1625487813.3686752,Spechtnest,Spechtnest.gamma.Temperatur,41.62,
1625487813.3686752,Spechtnest,Spechtnest.gamma.Strom,11.394,
1625487813.3686752,Aussenbereich,Aussenbereich.Aussentemperatur,18.2,
1625487813.3686752,Aussenbereich,Aussenbereich.Luftfeuchtigkeit,51.6,
1625487813.3686752,Aussenbereich,Aussenbereich.Luftdruck,1012.37,
1625487813.3686752,Aussenbereich,Aussenbereich.Wasserdruck,30.353,
1625487814.2102268,Bieberbau,Bieberbau.alpha.Temperatur,40.9,
1625487814.2102268,Bieberbau,Bieberbau.alpha.Strom,10.582,
1625487814.2102268,Spechtnest,Spechtnest.beta.Temperatur,40.67,
1625487814.2102268,Spechtnest,Spechtnest.beta.Strom,12.305,
1625487814.2102268,Spechtnest,Spechtnest.gamma.Temperatur,41.1,
1625487814.2102268,Spechtnest,Spechtnest.gamma.Strom,11.315,
1625487814.2102268,Aussenbereich,Aussenbereich.Aussentemperatur,18.0,
1625487814.2102268,Aussenbereich,Aussenbereich.Luftfeuchtigkeit,51.1,
1625487814.2102268,Aussenbereich,Aussenbereich.Luftdruck,1011.74,
1625487814.2102268,Aussenbereich,Aussenbereich.Wasserdruck,31.663,
1625487814.3811905,Bieberbau,Bieberbau.alpha.Temperatur,42.6,
1625487814.3811905,Bieberbau,Bieberbau.alpha.Strom,9.504,
1625487814.3811905,Spechtnest,Spechtnest.beta.Temperatur,42.15,
1625487814.3811905,Spechtnest,Spechtnest.beta.Strom,9.858,
1625487814.3811905,Spechtnest,Spechtnest.gamma.Temperatur,41.76,
1625487814.3811905,Spechtnest,Spechtnest.gamma.Strom,11.779,
1625487814.3811905,Aussenbereich,Aussenbereich.Aussentemperatur,18.1,
1625487814.3811905,Aussenbereich,Aussenbereich.Luftfeuchtigkeit,51.2,
1625487814.3811905,Aussenbereich,Aussenbereich.Luftdruck,1011.5,
1625487814.3811905,Aussenbereich,Aussenbereich.Wasserdruck,28.861,
1625487815.226289,Bieberbau,Bieberbau.alpha.Temperatur,41.74,
1625487815.226289,Bieberbau,Bieberbau.alpha.Strom,10.247,
1625487815.226289,Spechtnest,Spechtnest.beta.Temperatur,42.11,
1625487815.226289,Spechtnest,Spechtnest.beta.Strom,10.632,
1625487815.226289,Spechtnest,Spechtnest.gamma.Temperatur,42.24,
1625487815.226289,Spechtnest,Spechtnest.gamma.Strom,11.045,
1625487815.226289,Aussenbereich,Aussenbereich.Aussentemperatur,18.3,
1625487815.226289,Aussenbereich,Aussenbereich.Luftfeuchtigkeit,51.1,
1625487815.226289,Aussenbereich,Aussenbereich.Luftdruck,1011.4,
1625487815.226289,Aussenbereich,Aussenbereich.Wasserdruck,30.047,
1625487815.3988762,Bieberbau,Bieberbau.alpha.Temperatur,43.24,
1625487815.3988762,Bieberbau,Bieberbau.alpha.Strom,10.167,
1625487815.3988762,Spechtnest,Spechtnest.beta.Temperatur,41.12,
1625487815.3988762,Spechtnest,Spechtnest.beta.Strom,8.626,
1625487815.3988762,Spechtnest,Spechtnest.gamma.Temperatur,41.85,
1625487815.3988762,Spechtnest,Spechtnest.gamma.Strom,11.371,
1625487815.3988762,Aussenbereich,Aussenbereich.Aussentemperatur,17.8,
1625487815.3988762,Aussenbereich,Aussenbereich.Luftfeuchtigkeit,50.9,
1625487815.3988762,Aussenbereich,Aussenbereich.Luftdruck,1012.31,
1625487815.3988762,Aussenbereich,Aussenbereich.Wasserdruck,31.477,
1625487816.2416503,Bieberbau,Bieberbau.alpha.Temperatur,40.78,
1625487816.2416503,Bieberbau,Bieberbau.alpha.Strom,11.057,
1625487816.2416503,Spechtnest,Spechtnest.beta.Temperatur,41.76,
1625487816.2416503,Spechtnest,Spechtnest.beta.Strom,10.37,
1625487816.2416503,Spechtnest,Spechtnest.gamma.Temperatur,42.09,
1625487816.2416503,Spechtnest,Spechtnest.gamma.Strom,11.42,
1625487816.2416503,Aussenbereich,Aussenbereich.Aussentemperatur,18.4,
1625487816.2416503,Aussenbereich,Aussenbereich.Luftfeuchtigkeit,50.8,
1625487816.2416503,Aussenbereich,Aussenbereich.Luftdruck,1010.95,
1625487816.2416503,Aussenbereich,Aussenbereich.Wasserdruck,30.009,
1625487816.4123557,Bieberbau,Bieberbau.alpha.Temperatur,41.79,
1625487816.4123557,Bieberbau,Bieberbau.alpha.Strom,10.621,
1625487816.4123557,Spechtnest,Spechtnest.beta.Temperatur,41.47,
1625487816.4123557,Spechtnest,Spechtnest.beta.Strom,10.659,
1625487816.4123557,Spechtnest,Spechtnest.gamma.Temperatur,42.83,
1625487816.4123557,Spechtnest,Spechtnest.gamma.Strom,9.679,
1625487816.4123557,Aussenbereich,Aussenbereich.Aussentemperatur,18.3,
1625487816.4123557,Aussenbereich,Aussenbereich.Luftfeuchtigkeit,52.1,
1625487816.4123557,Aussenbereich,Aussenbereich.Luftdruck,1011.88,
1625487816.4123557,Aussenbereich,Aussenbereich.Wasserdruck,29.912,
1625487817.2559443,Bieberbau,Bieberbau.alpha.Temperatur,42.13,
1625487817.2559443,Bieberbau,Bieberbau.alpha.Strom,10.234,
1625487817.2559443,Spechtnest,Spechtnest.beta.Temperatur,42.96,
1625487817.2559443,Spechtnest,Spechtnest.beta.Strom,11.166,
1625487817.2559443,Spechtnest,Spechtnest.gamma.Temperatur,40.93,
1625487817.2559443,Spechtnest,Spechtnest.gamma.Strom,10.501,
1625487817.2559443,Aussenbereich,Aussenbereich.Aussentemperatur,17.8,
1625487817.2559443,Aussenbereich,Aussenbereich.Luftfeuchtigkeit,51.9,
1625487817.2559443,Aussenbereich,Aussenbereich.Luftdruck,1011.05,
1625487817.2559443,Aussenbereich,Aussenbereich.Wasserdruck,28.489,
1625487817.4285378,Bieberbau,Bieberbau.alpha.Temperatur,39.29,
1625487817.4285378,Bieberbau,Bieberbau.alpha.Strom,11.252,
1625487817.4285378,Spechtnest,Spechtnest.beta.Temperatur,41.18,
1625487817.4285378,Spechtnest,Spechtnest.beta.Strom,12.614,
1625487817.4285378,Spechtnest,Spechtnest.gamma.Temperatur,40.76,
1625487817.4285378,Spechtnest,Spechtnest.gamma.Strom,10.973,
1625487817.4285378,Aussenbereich,Aussenbereich.Aussentemperatur,18.0,
1625487817.4285378,Aussenbereich,Aussenbereich.Luftfeuchtigkeit,50.1,
1625487817.4285378,Aussenbereich,Aussenbereich.Luftdruck,1010.34,
1625487817.4285378,Aussenbereich,Aussenbereich.Wasserdruck,29.779,
1625487818.259751,Bieberbau,Bieberbau.alpha.Temperatur,41.41,
1625487818.259751,Bieberbau,Bieberbau.alpha.Strom,11.11,
1625487818.259751,Spechtnest,Spechtnest.beta.Temperatur,41.53,
1625487818.259751,Spechtnest,Spechtnest.beta.Strom,12.044,
1625487818.259751,Spechtnest,Spechtnest.gamma.Temperatur,39.88,
1625487818.259751,Spechtnest,Spechtnest.gamma.Strom,10.932,
1625487818.259751,Aussenbereich,Aussenbereich.Aussentemperatur,18.5,
1625487818.259751,Aussenbereich,Aussenbereich.Luftfeuchtigkeit,51.1,
1625487818.259751,Aussenbereich,Aussenbereich.Luftdruck,1012.64,
1625487818.259751,Aussenbereich,Aussenbereich.Wasserdruck,30.95,
1625487818.4343226,Bieberbau,Bieberbau.alpha.Temperatur,38.83,
1625487818.4343226,Bieberbau,Bieberbau.alpha.Strom,9.898,
1625487818.4343226,Spechtnest,Spechtnest.beta.Temperatur,41.03,
1625487818.4343226,Spechtnest,Spechtnest.beta.Strom,11.923,
1625487818.4343226,Spechtnest,Spechtnest.gamma.Temperatur,39.28,
1625487818.4343226,Spechtnest,Spechtnest.gamma.Strom,11.315,
1625487818.4343226,Aussenbereich,Aussenbereich.Aussentemperatur,17.9,
1625487818.4343226,Aussenbereich,Aussenbereich.Luftfeuchtigkeit,51.1,
1625487818.4343226,Aussenbereich,Aussenbereich.Luftdruck,1012.18,
1625487818.4343226,Aussenbereich,Aussenbereich.Wasserdruck,29.957,
1625487819.2619479,Bieberbau,Bieberbau.alpha.Temperatur,39.19,
1625487819.2619479,Bieberbau,Bieberbau.alpha.Strom,11.119,
1625487819.2619479,Spechtnest,Spechtnest.beta.Temperatur,39.83,
1625487819.2619479,Spechtnest,Spechtnest.beta.Strom,12.392,
1625487819.2619479,Spechtnest,Spechtnest.gamma.Temperatur,41.53,
1625487819.2619479,Spechtnest,Spechtnest.gamma.Strom,8.939,
1625487819.2619479,Aussenbereich,Aussenbereich.Aussentemperatur,18.2,
1625487819.2619479,Aussenbereich,Aussenbereich.Luftfeuchtigkeit,51.2,
1625487819.2619479,Aussenbereich,Aussenbereich.Luftdruck,1012.21,
1625487819.2619479,Aussenbereich,Aussenbereich.Wasserdruck,39.878,
1625487819.4512656,Bieberbau,Bieberbau.alpha.Temperatur,38.88,
1625487819.4512656,Bieberbau,Bieberbau.alpha.Strom,10.502,
1625487819.4512656,Spechtnest,Spechtnest.beta.Temperatur,39.25,
1625487819.4512656,Spechtnest,Spechtnest.beta.Strom,10.843,
1625487819.4512656,Spechtnest,Spechtnest.gamma.Temperatur,41.28,
1625487819.4512656,Spechtnest,Spechtnest.gamma.Strom,9.898,
1625487819.4512656,Aussenbereich,Aussenbereich.Aussentemperatur,18.2,
1625487819.4512656,Aussenbereich,Aussenbereich.Luftfeuchtigkeit,51.1,
1625487819.4512656,Aussenbereich,Aussenbereich.Luftdruck,1011.62,
1625487819.4512656,Aussenbereich,Aussenbereich.Wasserdruck,29.068,
1625487820.26631,Bieberbau,Bieberbau.alpha.Temperatur,38.64,
1625487820.26631,Bieberbau,Bieberbau.alpha.Strom,11.771,
1625487820.26631,Spechtnest,Spechtnest.beta.Temperatur,38.54,
1625487820.26631,Spechtnest,Spechtnest.beta.Strom,12.03,
1625487820.26631,Spechtnest,Spechtnest.gamma.Temperatur,41.91,
1625487820.26631,Spechtnest,Spechtnest.gamma.Strom,9.287,
1625487820.26631,Aussenbereich,Aussenbereich.Aussentemperatur,17.7,
1625487820.26631,Aussenbereich,Aussenbereich.Luftfeuchtigkeit,52.0,
1625487820.26631,Aussenbereich,Aussenbereich.Luftdruck,1011.5,
1625487820.26631,Aussenbereich,Aussenbereich.Wasserdruck,30.138,
1625487820.4702568,Bieberbau,Bieberbau.alpha.Temperatur,38.77,
1625487820.4702568,Bieberbau,Bieberbau.alpha.Strom,11.596,
1625487820.4702568,Spechtnest,Spechtnest.beta.Temperatur,39.58,
1625487820.4702568,Spechtnest,Spechtnest.beta.Strom,10.738,
1625487820.4702568,Spechtnest,Spechtnest.gamma.Temperatur,37.18,
1625487820.4702568,Spechtnest,Spechtnest.gamma.Strom,10.61,
1625487820.4702568,Aussenbereich,Aussenbereich.Aussentemperatur,18.3,
1625487820.4702568,Aussenbereich,Aussenbereich.Luftfeuchtigkeit,51.2,
1625487820.4702568,Aussenbereich,Aussenbereich.Luftdruck,1012.05,
1625487820.4702568,Aussenbereich,Aussenbereich.Wasserdruck,29.895,
1625487821.2720084,Bieberbau,Bieberbau.alpha.Temperatur,37.96,
1625487821.2720084,Bieberbau,Bieberbau.alpha.Strom,11.012,
1625487821.2720084,Spechtnest,Spechtnest.beta.Temperatur,37.34,
1625487821.2720084,Spechtnest,Spechtnest.beta.Strom,9.152,
1625487821.2720084,Spechtnest,Spechtnest.gamma.Temperatur,38.47,
1625487821.2720084,Spechtnest,Spechtnest.gamma.Strom,11.609,
1625487821.2720084,Aussenbereich,Aussenbereich.Aussentemperatur,18.4,
1625487821.2720084,Aussenbereich,Aussenbereich.Luftfeuchtigkeit,50.9,
1625487821.2720084,Aussenbereich,Aussenbereich.Luftdruck,1012.46,
1625487821.2720084,Aussenbereich,Aussenbereich.Wasserdruck,32.048,
1625487821.4780107,Bieberbau,Bieberbau.alpha.Temperatur,38.13,
1625487821.4780107,Bieberbau,Bieberbau.alpha.Strom,12.267,
1625487821.4780107,Spechtnest,Spechtnest.beta.Temperatur,38.1,
1625487821.4780107,Spechtnest,Spechtnest.beta.Strom,10.081,
1625487821.4780107,Spechtnest,Spechtnest.gamma.Temperatur,38.75,
1625487821.4780107,Spechtnest,Spechtnest.gamma.Strom,10.526,
1625487821.4780107,Aussenbereich,Aussenbereich.Aussentemperatur,17.6,
1625487821.4780107,Aussenbereich,Aussenbereich.Luftfeuchtigkeit,51.5,
1625487821.4780107,Aussenbereich,Aussenbereich.Luftdruck,1011.65,
1625487821.4780107,Aussenbereich,Aussenbereich.Wasserdruck,29.684,
1625487822.2821472,Bieberbau,Bieberbau.alpha.Temperatur,36.84,
1625487822.2821472,Bieberbau,Bieberbau.alpha.Strom,11.613,
1625487822.2821472,Spechtnest,Spechtnest.beta.Temperatur,37.97,
1625487822.2821472,Spechtnest,Spechtnest.beta.Strom,9.671,
1625487822.2821472,Spechtnest,Spechtnest.gamma.Temperatur,37.77,
1625487822.2821472,Spechtnest,Spechtnest.gamma.Strom,8.585,
1625487822.2821472,Aussenbereich,Aussenbereich.Aussentemperatur,18.2,
1625487822.2821472,Aussenbereich,Aussenbereich.Luftfeuchtigkeit,51.0,
1625487822.2821472,Aussenbereich,Aussenbereich.Luftdruck,1012.45,
1625487822.2821472,Aussenbereich,Aussenbereich.Wasserdruck,29.4,
1625487822.486651,Bieberbau,Bieberbau.alpha.Temperatur,37.4,
1625487822.486651,Bieberbau,Bieberbau.alpha.Strom,8.957,
1625487822.486651,Spechtnest,Spechtnest.beta.Temperatur,36.18,
1625487822.486651,Spechtnest,Spechtnest.beta.Strom,11.971,
1625487822.486651,Spechtnest,Spechtnest.gamma.Temperatur,38.1,
1625487822.486651,Spechtnest,Spechtnest.gamma.Strom,11.13,
1625487822.486651,Aussenbereich,Aussenbereich.Aussentemperatur,17.9,
1625487822.486651,Aussenbereich,Aussenbereich.Luftfeuchtigkeit,51.6,
1625487822.486651,Aussenbereich,Aussenbereich.Luftdruck,1011.79,
1625487822.486651,Aussenbereich,Aussenbereich.Wasserdruck,30.148,
1625487823.2878144,Bieberbau,Bieberbau.alpha.Temperatur,37.25,
1625487823.2878144,Bieberbau,Bieberbau.alpha.Strom,11.471,
1625487823.2878144,Spechtnest,Spechtnest.beta.Temperatur,37.74,
1625487823.2878144,Spechtnest,Spechtnest.beta.Strom,12.161,
1625487823.2878144,Spechtnest,Spechtnest.gamma.Temperatur,38.82,
1625487823.2878144,Spechtnest,Spechtnest.gamma.Strom,10.112,
1625487823.2878144,Aussenbereich,Aussenbereich.Aussentemperatur,18.1,
1625487823.2878144,Aussenbereich,Aussenbereich.Luftfeuchtigkeit,51.0,
1625487823.2878144,Aussenbereich,Aussenbereich.Luftdruck,1011.53,
1625487823.2878144,Aussenbereich,Aussenbereich.Wasserdruck,29.045,
1625487823.4909012,Bieberbau,Bieberbau.alpha.Temperatur,38.13,
1625487823.4909012,Bieberbau,Bieberbau.alpha.Strom,9.741,
1625487823.4909012,Spechtnest,Spechtnest.beta.Temperatur,39.35,
1625487823.4909012,Spechtnest,Spechtnest.beta.Strom,10.468,
1625487823.4909012,Spechtnest,Spechtnest.gamma.Temperatur,38.32,
1625487823.4909012,Spechtnest,Spechtnest.gamma.Strom,8.913,
1625487823.4909012,Aussenbereich,Aussenbereich.Aussentemperatur,18.7,
1625487823.4909012,Aussenbereich,Aussenbereich.Luftfeuchtigkeit,51.1,
1625487823.4909012,Aussenbereich,Aussenbereich.Luftdruck,1012.45,
1625487823.4909012,Aussenbereich,Aussenbereich.Wasserdruck,31.084,
1625487824.3015773,Bieberbau,Bieberbau.alpha.Temperatur,37.3,
1625487824.3015773,Bieberbau,Bieberbau.alpha.Strom,10.827,
1625487824.3015773,Spechtnest,Spechtnest.beta.Temperatur,38.64,
1625487824.3015773,Spechtnest,Spechtnest.beta.Strom,10.599,
1625487824.3015773,Spechtnest,Spechtnest.gamma.Temperatur,38.93,
1625487824.3015773,Spechtnest,Spechtnest.gamma.Strom,10.249,
1625487824.3015773,Aussenbereich,Aussenbereich.Aussentemperatur,19.0,
1625487824.3015773,Aussenbereich,Aussenbereich.Luftfeuchtigkeit,51.9,
1625487824.3015773,Aussenbereich,Aussenbereich.Luftdruck,1011.61,
1625487824.3015773,Aussenbereich,Aussenbereich.Wasserdruck,38.24,
1625487824.5049133,Bieberbau,Bieberbau.alpha.Temperatur,38.46,
1625487824.5049133,Bieberbau,Bieberbau.alpha.Strom,10.758,
1625487824.5049133,Spechtnest,Spechtnest.beta.Temperatur,38.59,
1625487824.5049133,Spechtnest,Spechtnest.beta.Strom,10.522,
1625487824.5049133,Spechtnest,Spechtnest.gamma.Temperatur,39.21,
1625487824.5049133,Spechtnest,Spechtnest.gamma.Strom,11.573,
1625487824.5049133,Aussenbereich,Aussenbereich.Aussentemperatur,17.9,
1625487824.5049133,Aussenbereich,Aussenbereich.Luftfeuchtigkeit,49.8,
1625487824.5049133,Aussenbereich,Aussenbereich.Luftdruck,1011.27,
1625487824.5049133,Aussenbereich,Aussenbereich.Wasserdruck,30.503,
1625487825.316482,Bieberbau,Bieberbau.alpha.Temperatur,37.83,
1625487825.316482,Bieberbau,Bieberbau.alpha.Strom,8.763,
1625487825.316482,Spechtnest,Spechtnest.beta.Temperatur,38.24,
1625487825.316482,Spechtnest,Spechtnest.beta.Strom,10.103,
1625487825.316482,Spechtnest,Spechtnest.gamma.Temperatur,38.25,
1625487825.316482,Spechtnest,Spechtnest.gamma.Strom,10.267,
1625487825.316482,Aussenbereich,Aussenbereich.Aussentemperatur,18.4,
1625487825.316482,Aussenbereich,Aussenbereich.Luftfeuchtigkeit,51.8,
1625487825.316482,Aussenbereich,Aussenbereich.Luftdruck,1012.73,
1625487825.316482,Aussenbereich,Aussenbereich.Wasserdruck,29.296,
1625487825.518582,Bieberbau,Bieberbau.alpha.Temperatur,40.72,
1625487825.518582,Bieberbau,Bieberbau.alpha.Strom,10.886,
1625487825.518582,Spechtnest,Spechtnest.beta.Temperatur,38.09,
1625487825.518582,Spechtnest,Spechtnest.beta.Strom,10.7,
1625487825.518582,Spechtnest,Spechtnest.gamma.Temperatur,40.48,
1625487825.518582,Spechtnest,Spechtnest.gamma.Strom,8.929,
1625487825.518582,Aussenbereich,Aussenbereich.Aussentemperatur,18.3,
1625487825.518582,Aussenbereich,Aussenbereich.Luftfeuchtigkeit,51.3,
1625487825.518582,Aussenbereich,Aussenbereich.Luftdruck,1011.93,
1625487825.518582,Aussenbereich,Aussenbereich.Wasserdruck,31.51,
1625487826.3223765,Bieberbau,Bieberbau.alpha.Temperatur,37.96,
1625487826.3223765,Bieberbau,Bieberbau.alpha.Strom,9.157,
1625487826.3223765,Spechtnest,Spechtnest.beta.Temperatur,38.23,
1625487826.3223765,Spechtnest,Spechtnest.beta.Strom,8.871,
1625487826.3223765,Spechtnest,Spechtnest.gamma.Temperatur,39.88,
1625487826.3223765,Spechtnest,Spechtnest.gamma.Strom,12.57,
1625487826.3223765,Aussenbereich,Aussenbereich.Aussentemperatur,18.2,
1625487826.3223765,Aussenbereich,Aussenbereich.Luftfeuchtigkeit,50.2,
1625487826.3223765,Aussenbereich,Aussenbereich.Luftdruck,1010.5,
1625487826.3223765,Aussenbereich,Aussenbereich.Wasserdruck,38.527,
1625487826.5273376,Bieberbau,Bieberbau.alpha.Temperatur,41.25,
1625487826.5273376,Bieberbau,Bieberbau.alpha.Strom,10.391,
1625487826.5273376,Spechtnest,Spechtnest.beta.Temperatur,41.11,
1625487826.5273376,Spechtnest,Spechtnest.beta.Strom,11.883,
1625487826.5273376,Spechtnest,Spechtnest.gamma.Temperatur,38.78,
1625487826.5273376,Spechtnest,Spechtnest.gamma.Strom,9.832,
1625487826.5273376,Aussenbereich,Aussenbereich.Aussentemperatur,18.8,
1625487826.5273376,Aussenbereich,Aussenbereich.Luftfeuchtigkeit,51.7,
1625487826.5273376,Aussenbereich,Aussenbereich.Luftdruck,1012.01,
1625487826.5273376,Aussenbereich,Aussenbereich.Wasserdruck,30.652,
1625487827.3275785,Bieberbau,Bieberbau.alpha.Temperatur,39.13,
1625487827.3275785,Bieberbau,Bieberbau.alpha.Strom,9.346,
1625487827.3275785,Spechtnest,Spechtnest.beta.Temperatur,38.8,
1625487827.3275785,Spechtnest,Spechtnest.beta.Strom,9.183,
1625487827.3275785,Spechtnest,Spechtnest.gamma.Temperatur,37.81,
1625487827.3275785,Spechtnest,Spechtnest.gamma.Strom,8.893,
1625487827.3275785,Aussenbereich,Aussenbereich.Aussentemperatur,18.8,
1625487827.3275785,Aussenbereich,Aussenbereich.Luftfeuchtigkeit,50.7,
1625487827.3275785,Aussenbereich,Aussenbereich.Luftdruck,1011.55,
1625487827.3275785,Aussenbereich,Aussenbereich.Wasserdruck,30.416,
1625487827.5475264,Bieberbau,Bieberbau.alpha.Temperatur,40.17,
1625487827.5475264,Bieberbau,Bieberbau.alpha.Strom,9.657,
1625487827.5475264,Spechtnest,Spechtnest.beta.Temperatur,41.48,
1625487827.5475264,Spechtnest,Spechtnest.beta.Strom,9.233,
1625487827.5475264,Spechtnest,Spechtnest.gamma.Temperatur,40.9,
1625487827.5475264,Spechtnest,Spechtnest.gamma.Strom,10.245,
1625487827.5475264,Aussenbereich,Aussenbereich.Aussentemperatur,17.6,
1625487827.5475264,Aussenbereich,Aussenbereich.Luftfeuchtigkeit,50.5,
